JCT:dynamic:d7ef3127;;JCT:A \ Block Ciphers \ DESede_CBC Modern Ciphers
JCT:dynamic:cf0a1ea1;1) Classic Ciphers;JCT:D \ Algorithms \ Classic \ ADFGVX
JCT:dynamic:ca08b82e;;JCT:D \ Block Ciphers \ Rijndael \ AES128_CBC Modern Ciphers
JCT:dynamic:6b93edcf;;JCT:D \ Block Ciphers \ Rijndael \ AES128_CFB Modern Ciphers
JCT:dynamic:55af8f36;;JCT:D \ Block Ciphers \ Rijndael \ AES128_ECB Modern Ciphers
JCT:dynamic:3be5e968;;JCT:D \ Block Ciphers \ Rijndael \ AES128_OFB Modern Ciphers
JCT:dynamic:4f060ec4;;JCT:D \ Block Ciphers \ Rijndael \ AES192_CBC Modern Ciphers
JCT:dynamic:0d8e7f56;;JCT:D \ Block Ciphers \ Rijndael \ AES192_CFB Modern Ciphers
JCT:dynamic:bd4ed7fd;;JCT:D \ Block Ciphers \ Rijndael \ AES192_ECB Modern Ciphers
JCT:dynamic:aa122acf;;JCT:D \ Block Ciphers \ Rijndael \ AES192_OFB Modern Ciphers
JCT:dynamic:ccd89192;;JCT:D \ Block Ciphers \ Rijndael \ AES256_CBC Modern Ciphers
JCT:dynamic:d8bf9f1c;;JCT:D \ Block Ciphers \ Rijndael \ AES256_ECB Modern Ciphers
JCT:dynamic:33c01927;;JCT:D \ Block Ciphers \ Rijndael \ AES256_CFB Modern Ciphers
JCT:dynamic:33c01927;;JCT:D \ Block Ciphers \ Rijndael \ AES256_CFB Modern Ciphers
JCT:dynamic:43beab45;10) Learning Aids and Visualizations;JCT:D \ Visualizations \ Android Unlock Pattern (AUP)
JCT:dynamic:8c0f0cc0;10) Learning Aids and Visualizations;JCT:D \ Visualizations \ Ant Colony Optimization
JCT:dynamic:f75a4ab2;1) Classic Ciphers;JCT:D \ Algorithms \ Classic \ Autokey Vigenère
JCT:dynamic:03625e80;1) Classic Ciphers;JCT:D \ Algorithms \ Classic \ Bifid
JCT:dynamic:fcc51500;5) Random Number Generators;JCT:A \ Pseudo Random Number Generators \ BBSRandom
JCT:dynamic:cd8d0d08;1) Classic Ciphers;JCT:D \ Algorithms \ Classic \ Caesar
JCT:dynamic:1e4255c3;;JCT:A \ Block Ciphers \ Camellia128_CBC Modern Ciphers
JCT:dynamic:45e79df7;;JCT:A \ Block Ciphers \ Camellia192_CBC Modern Ciphers
JCT:dynamic:903f060f;;JCT:A \ Block Ciphers \ Camellia256_CBC Modern Ciphers
JCT:dynamic:7bdca310;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ CBCmacAES128
JCT:dynamic:92016ca0;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ CBCmacAES192
JCT:dynamic:3fcf4f9c;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ CBCmacAES256
JCT:dynamic:8009b298;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ CBCmacCamellia
JCT:dynamic:741b8095;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ CBCmacDESede
JCT:dynamic:5c91acc6;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ CBCmacIDEA
JCT:dynamic:d46280a8;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ CBCmacMARS
JCT:dynamic:e6056170;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ CBCmacMisty1
JCT:dynamic:21bec060;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ CBCmacRC2
JCT:dynamic:84d0d08e;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ CBCmacRC5
JCT:dynamic:1aa1be71;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ CBCmacRC6
JCT:dynamic:c85d0e53;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ CBCmacSAFER+
JCT:dynamic:ef5a7809;3) Hash and MAC Algorithms;JCT:A \ Message Authentication Codes \ 
JCT:dynamic:7587b998;10) Learning Aids and Visualizations;JCT:D \ Visualizations \ Certificate Verification
JCT:dynamic:b3a156b0;10) Learning Aids and Visualizations;JCT:D \ Visualizations \ Chinese Remainder Theorem
